Data Hora;Último Registro;Chuva Acumulada em 1 Hora(s);Chuva Acumulada em 4 Hora(s);Chuva Acumulada em 24 Hora(s);Chuva Acumulada em 48 Hora(s);Chuva Acumulada em 96 Hora(s)
10/02/2018 08:50;0,0;0,0;0,0;0,0;0,0;6,7
10/02/2018 09:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 10:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 11:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 12:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 13:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 14:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 15:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 16:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 17:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 18:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 19:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 20:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 21:50;0,0;0,0;0,0;0,0;0,0;6,5
10/02/2018 22:50;0,0;0,0;0,0;0,0;0,0;6,3
10/02/2018 23:50;0,0;0,0;0,0;0,0;0,0;3,8
11/02/2018 00:40;0,2;0,2;0,2;0,2;0,2;2,2
11/02/2018 00:50;0,39;0,6;0,6;0,6;0,6;2,2
11/02/2018 01:00;0,39;1,0;1,0;1,0;1,0;2,4
11/02/2018 01:10;0,39;1,4;1,4;1,4;1,4;2,6
11/02/2018 01:20;0,39;1,8;1,8;1,8;1,8;2,8
11/02/2018 01:30;0,59;2,4;2,4;2,4;2,4;3,2
11/02/2018 01:50;0,2;2,0;2,6;2,6;2,6;3,2
11/02/2018 02:00;0,2;1,8;2,8;2,8;2,8;3,4
11/02/2018 02:50;0,0;0,2;2,8;2,8;2,8;3,4
11/02/2018 03:50;0,0;0,0;2,8;2,8;2,8;3,2
11/02/2018 04:50;0,0;0,0;2,2;2,8;2,8;3,0
11/02/2018 05:50;0,0;0,0;0,2;2,8;2,8;3,0
11/02/2018 06:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 07:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 08:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 09:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 10:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 11:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 12:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 13:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 14:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 15:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 16:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 17:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 18:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 19:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 20:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 21:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 22:50;0,0;0,0;0,0;2,8;2,8;2,8
11/02/2018 23:50;0,0;0,0;0,0;2,8;2,8;2,8
12/02/2018 00:50;0,0;0,0;0,0;2,2;2,8;2,8
12/02/2018 01:50;0,0;0,0;0,0;0,2;2,8;2,8
12/02/2018 02:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 03:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 04:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 05:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 06:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 07:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 08:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 09:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 10:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 11:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 12:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 13:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 14:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 15:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 16:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 17:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 18:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 19:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 20:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 21:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 22:50;0,0;0,0;0,0;0,0;2,8;2,8
12/02/2018 23:50;0,0;0,0;0,0;0,0;2,8;2,8
13/02/2018 00:50;0,0;0,0;0,0;0,0;2,2;2,8
13/02/2018 01:50;0,0;0,0;0,0;0,0;0,2;2,8
13/02/2018 02:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 03:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 04:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 05:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 06:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 07:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 08:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 09:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 10:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 11:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 12:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 13:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 14:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 15:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 16:50;0,0;0,0;0,0;0,0;0,0;2,8
13/02/2018 17:10;0,2;0,2;0,2;0,2;0,2;3,0
13/02/2018 17:50;0,0;0,2;0,2;0,2;0,2;3,0
13/02/2018 18:50;0,0;0,0;0,2;0,2;0,2;3,0
13/02/2018 19:50;0,0;0,0;0,2;0,2;0,2;3,0
13/02/2018 20:30;0,2;0,2;0,4;0,4;0,4;3,2
13/02/2018 20:50;0,0;0,2;0,4;0,4;0,4;3,2
13/02/2018 21:50;0,0;0,0;0,2;0,4;0,4;3,2
13/02/2018 22:50;0,0;0,0;0,2;0,4;0,4;3,2
13/02/2018 23:50;0,0;0,0;0,2;0,4;0,4;3,2
14/02/2018 00:20;0,2;0,2;0,4;0,6;0,6;3,4
14/02/2018 00:30;0,2;0,4;0,4;0,8;0,8;3,6
14/02/2018 00:40;0,39;0,8;0,8;1,2;1,2;3,9
14/02/2018 00:50;0,2;1,0;1,0;1,4;1,4;4,1
14/02/2018 01:00;0,2;1,2;1,2;1,6;1,6;4,3
14/02/2018 01:10;0,2;1,4;1,4;1,8;1,8;4,5
14/02/2018 01:30;0,2;1,2;1,6;2,0;2,0;4,7
14/02/2018 01:40;0,2;1,0;1,8;2,2;2,2;4,9
14/02/2018 01:50;0,2;1,0;2,0;2,4;2,4;5,1
14/02/2018 02:10;0,39;1,0;2,4;2,8;2,8;5,5
14/02/2018 02:20;0,39;1,4;2,8;3,2;3,2;5,9
14/02/2018 02:30;0,2;1,4;3,0;3,4;3,4;6,1
14/02/2018 02:50;0,2;1,2;3,2;3,6;3,6;6,3
14/02/2018 03:00;0,0;1,2;3,2;3,6;3,6;6,3
14/02/2018 03:10;0,2;1,0;3,4;3,8;3,8;6,5
14/02/2018 03:50;0,2;0,4;3,6;4,0;4,0;6,7
14/02/2018 04:10;0,2;0,4;3,8;4,2;4,2;6,9
14/02/2018 04:20;0,39;0,8;4,0;4,6;4,6;7,3
14/02/2018 04:40;0,2;1,0;3,6;4,8;4,8;7,5
14/02/2018 04:50;0,0;0,8;3,4;4,8;4,8;7,5
14/02/2018 05:50;0,0;0,0;2,4;4,8;4,8;7,5
14/02/2018 06:10;0,2;0,2;2,2;5,0;5,0;7,7
14/02/2018 06:50;0,0;0,2;1,4;5,0;5,0;7,7
14/02/2018 07:50;0,2;0,2;1,2;5,2;5,2;7,9
14/02/2018 08:00;0,2;0,4;1,4;5,4;5,4;8,1
14/02/2018 08:10;0,2;0,6;1,4;5,6;5,6;8,3
14/02/2018 08:30;0,2;0,8;1,2;5,8;5,8;8,5
14/02/2018 08:50;0,2;0,8;1,2;6,0;6,0;8,7
14/02/2018 09:00;0,2;0,8;1,4;6,2;6,2;8,9
14/02/2018 09:10;0,2;0,8;1,6;6,4;6,4;9,1
14/02/2018 09:20;0,39;1,2;2,0;6,8;6,8;9,5
14/02/2018 09:30;0,2;1,2;2,2;7,0;7,0;9,7
14/02/2018 09:40;0,2;1,4;2,4;7,2;7,2;9,9
14/02/2018 09:50;0,0;1,2;2,4;7,2;7,2;9,9
14/02/2018 10:50;0,0;0,0;2,2;7,2;7,2;9,9
14/02/2018 11:30;0,2;0,2;2,4;7,4;7,4;10,1
14/02/2018 11:50;0,0;0,2;2,2;7,4;7,4;10,1
14/02/2018 12:50;0,0;0,0;1,4;7,4;7,4;10,1
14/02/2018 13:50;0,0;0,0;0,2;7,4;7,4;10,1
14/02/2018 14:50;0,0;0,0;0,2;7,4;7,4;10,1
14/02/2018 15:50;0,0;0,0;0,0;7,4;7,4;10,1
14/02/2018 16:50;0,0;0,0;0,0;7,4;7,4;10,1
14/02/2018 17:50;0,0;0,0;0,0;7,2;7,4;10,1
14/02/2018 18:50;0,0;0,0;0,0;7,2;7,4;10,1
14/02/2018 19:50;0,0;0,0;0,0;7,2;7,4;10,1
14/02/2018 20:30;0,2;0,2;0,2;7,2;7,6;10,3
14/02/2018 20:40;0,79;1,0;1,0;7,9;8,3;11,1
14/02/2018 20:50;0,2;1,2;1,2;8,1;8,5;11,3
14/02/2018 21:00;0,2;1,4;1,4;8,3;8,7;11,5
14/02/2018 21:10;0,2;1,6;1,6;8,5;8,9;11,7
14/02/2018 21:50;0,0;0,4;1,6;8,5;8,9;11,7
14/02/2018 22:50;0,0;0,0;1,6;8,5;8,9;11,7
14/02/2018 23:40;1,19;1,2;2,8;9,7;10,1;12,9
14/02/2018 23:50;0,98;2,2;3,8;10,7;11,1;13,9
15/02/2018 00:00;0,2;2,4;4,0;10,9;11,3;14,1
15/02/2018 00:50;0,0;0,2;2,8;9,9;11,3;13,5
15/02/2018 01:30;1,97;2,0;4,3;11,3;13,3;13,7
15/02/2018 01:40;5,9;7,9;10,2;17,0;19,2;19,6
15/02/2018 01:50;7,71;15,6;17,9;24,5;26,9;27,1
15/02/2018 02:00;5,51;21,1;23,5;30,0;32,4;32,4
15/02/2018 02:10;3,15;24,2;26,6;32,8;35,6;35,6
15/02/2018 02:20;2,16;26,4;28,8;34,5;37,7;37,7
15/02/2018 02:30;1,77;26,2;30,5;36,1;39,5;39,5
15/02/2018 02:40;1,37;21,7;31,9;37,5;40,9;40,9
15/02/2018 02:50;0,98;14,9;32,9;38,3;41,8;41,8
15/02/2018 03:00;0,59;10,0;33,5;38,9;42,4;42,4
15/02/2018 03:10;0,59;7,5;34,1;39,2;43,0;43,0
15/02/2018 03:20;0,59;5,9;34,7;39,8;43,6;43,6
15/02/2018 03:30;0,39;4,5;35,0;40,2;44,0;44,0
15/02/2018 03:40;0,2;3,3;34,1;40,4;44,2;44,2
15/02/2018 03:50;0,2;2,6;33,3;40,4;44,4;44,4
15/02/2018 04:50;0,0;0,0;33,1;39,6;44,4;44,4
15/02/2018 05:50;0,0;0,0;17,5;39,6;44,4;44,4
15/02/2018 06:50;0,0;0,0;2,6;39,4;44,4;44,4
15/02/2018 07:50;0,0;0,0;0,0;39,2;44,4;44,4
15/02/2018 08:50;0,0;0,0;0,0;38,4;44,4;44,4
15/02/2018 09:50;0,0;0,0;0,0;37,2;44,4;44,4
15/02/2018 10:50;0,0;0,0;0,0;37,2;44,4;44,4
15/02/2018 11:50;0,0;0,0;0,0;37,0;44,4;44,4
15/02/2018 12:50;0,0;0,0;0,0;37,0;44,4;44,4
15/02/2018 13:50;0,0;0,0;0,0;37,0;44,4;44,4
15/02/2018 14:10;0,2;0,2;0,2;37,2;44,6;44,6
15/02/2018 14:50;0,0;0,2;0,2;37,2;44,6;44,6
15/02/2018 15:50;0,0;0,0;0,2;37,2;44,6;44,6
15/02/2018 16:50;0,0;0,0;0,2;37,2;44,6;44,6
15/02/2018 17:50;0,0;0,0;0,2;37,2;44,4;44,6
15/02/2018 18:50;0,0;0,0;0,0;37,2;44,4;44,6
15/02/2018 19:50;0,0;0,0;0,0;37,2;44,4;44,6
15/02/2018 20:50;0,0;0,0;0,0;36,1;44,2;44,6
15/02/2018 21:50;0,0;0,0;0,0;35,6;44,2;44,6
15/02/2018 22:50;0,0;0,0;0,0;35,6;44,2;44,6
15/02/2018 23:50;0,0;0,0;0,0;33,5;44,2;44,6
16/02/2018 00:50;0,0;0,0;0,0;33,3;43,2;44,6
16/02/2018 01:50;0,0;0,0;0,0;17,7;42,2;44,6
16/02/2018 02:50;0,0;0,0;0,0;2,8;41,0;44,6
16/02/2018 03:50;0,0;0,0;0,0;0,2;40,6;44,6
16/02/2018 04:50;0,0;0,0;0,0;0,2;39,8;44,6
16/02/2018 05:50;0,0;0,0;0,0;0,2;39,8;44,6
16/02/2018 06:50;0,0;0,0;0,0;0,2;39,6;44,6
16/02/2018 07:50;0,0;0,0;0,0;0,2;39,4;44,6
16/02/2018 08:50;0,0;0,0;0,0;0,2;38,6;44,6
16/02/2018 09:50;0,0;0,0;0,0;0,2;37,4;44,6
16/02/2018 10:50;0,0;0,0;0,0;0,2;37,4;44,6
16/02/2018 11:50;0,0;0,0;0,0;0,2;37,2;44,6
16/02/2018 12:50;0,0;0,0;0,0;0,2;37,2;44,6
16/02/2018 13:50;0,0;0,0;0,0;0,2;37,2;44,6
16/02/2018 14:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 15:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 16:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 17:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 18:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 19:50;0,0;0,0;0,0;0,0;37,2;44,6
16/02/2018 20:50;0,0;0,0;0,0;0,0;36,1;44,6
16/02/2018 21:50;0,0;0,0;0,0;0,0;35,6;44,6
16/02/2018 22:50;0,0;0,0;0,0;0,0;35,6;44,6
16/02/2018 23:50;0,0;0,0;0,0;0,0;33,5;44,6
17/02/2018 00:50;0,0;0,0;0,0;0,0;33,3;44,6
17/02/2018 01:50;0,0;0,0;0,0;0,0;17,7;44,6
17/02/2018 02:50;0,0;0,0;0,0;0,0;2,8;44,6
17/02/2018 03:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 04:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 05:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 06:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 07:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 08:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 09:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 10:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 11:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 12:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 13:50;0,0;0,0;0,0;0,0;0,2;44,6
17/02/2018 14:50;0,0;0,0;0,0;0,0;0,0;44,6
17/02/2018 15:50;0,0;0,0;0,0;0,0;0,0;44,6
17/02/2018 16:50;0,0;0,0;0,0;0,0;0,0;44,6
17/02/2018 17:50;0,0;0,0;0,0;0,0;0,0;44,4
17/02/2018 18:50;0,0;0,0;0,0;0,0;0,0;44,4
17/02/2018 19:50;0,0;0,0;0,0;0,0;0,0;44,4
17/02/2018 20:50;0,0;0,0;0,0;0,0;0,0;44,2
17/02/2018 21:50;0,0;0,0;0,0;0,0;0,0;44,2
17/02/2018 22:50;0,0;0,0;0,0;0,0;0,0;44,2
17/02/2018 23:50;0,0;0,0;0,0;0,0;0,0;44,2
18/02/2018 00:50;0,0;0,0;0,0;0,0;0,0;43,2
18/02/2018 01:50;0,0;0,0;0,0;0,0;0,0;42,2
18/02/2018 02:50;0,0;0,0;0,0;0,0;0,0;41,0
18/02/2018 03:50;0,0;0,0;0,0;0,0;0,0;40,6
18/02/2018 04:50;0,0;0,0;0,0;0,0;0,0;39,8
18/02/2018 05:50;0,0;0,0;0,0;0,0;0,0;39,8
18/02/2018 06:50;0,0;0,0;0,0;0,0;0,0;39,6
18/02/2018 07:50;0,0;0,0;0,0;0,0;0,0;39,4
18/02/2018 08:50;0,0;0,0;0,0;0,0;0,0;38,6
18/02/2018 09:50;0,0;0,0;0,0;0,0;0,0;37,4
18/02/2018 10:50;0,0;0,0;0,0;0,0;0,0;37,4
18/02/2018 11:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 12:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 13:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 14:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 15:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 16:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 17:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 18:50;0,0;0,0;0,0;0,0;0,0;37,2
18/02/2018 20:50;0,0;0,0;0,0;0,0;0,0;36,1
18/02/2018 21:50;0,2;0,2;0,2;0,2;0,2;35,8
18/02/2018 22:50;0,0;0,0;0,2;0,2;0,2;35,8
18/02/2018 23:50;0,0;0,0;0,2;0,2;0,2;33,7
19/02/2018 00:50;0,0;0,0;0,2;0,2;0,2;33,5
19/02/2018 01:50;0,0;0,0;0,0;0,2;0,2;17,9
19/02/2018 02:50;0,0;0,0;0,0;0,2;0,2;3,0
19/02/2018 03:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 04:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 05:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 06:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 07:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 08:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 09:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 10:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 11:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 12:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 13:50;0,0;0,0;0,0;0,2;0,2;0,4
19/02/2018 14:50;0,0;0,0;0,0;0,2;0,2;0,2
19/02/2018 15:50;0,0;0,0;0,0;0,2;0,2;0,2
19/02/2018 16:50;0,0;0,0;0,0;0,2;0,2;0,2
19/02/2018 17:50;0,0;0,0;0,0;0,2;0,2;0,2
19/02/2018 18:50;0,0;0,0;0,0;0,2;0,2;0,2
19/02/2018 19:50;0,2;0,2;0,2;0,4;0,4;0,4
19/02/2018 20:00;0,39;0,6;0,6;0,8;0,8;0,8
19/02/2018 20:10;0,79;1,4;1,4;1,6;1,6;1,6
19/02/2018 20:20;0,39;1,8;1,8;2,0;2,0;2,0
19/02/2018 20:30;0,2;2,0;2,0;2,2;2,2;2,2
19/02/2018 20:40;0,2;2,2;2,2;2,4;2,4;2,4
19/02/2018 20:50;0,0;2,0;2,2;2,4;2,4;2,4
19/02/2018 21:50;0,2;0,2;2,4;2,4;2,6;2,6
19/02/2018 22:50;0,0;0,0;2,4;2,4;2,6;2,6
19/02/2018 23:50;0,0;0,0;2,2;2,4;2,6;2,6
20/02/2018 00:50;0,0;0,0;0,2;2,4;2,6;2,6
20/02/2018 01:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 02:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 03:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 04:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 05:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 06:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 07:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 08:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 09:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 10:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 11:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 12:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 13:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 14:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 15:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 16:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 17:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 18:50;0,0;0,0;0,0;2,4;2,6;2,6
20/02/2018 19:50;0,0;0,0;0,0;2,2;2,6;2,6
20/02/2018 20:50;0,0;0,0;0,0;0,2;2,6;2,6
20/02/2018 21:50;0,0;0,0;0,0;0,0;2,4;2,6
20/02/2018 22:50;0,0;0,0;0,0;0,0;2,4;2,6
20/02/2018 23:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 00:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 01:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 02:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 03:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 04:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 05:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 06:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 07:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 08:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 09:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 10:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 11:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 12:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 13:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 14:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 15:50;0,0;0,0;0,0;0,0;2,4;2,6
21/02/2018 16:40;0,79;0,8;0,8;0,8;3,2;3,4
21/02/2018 16:50;2,95;3,7;3,7;3,7;6,1;6,3
21/02/2018 17:00;3,35;7,1;7,1;7,1;9,5;9,7
21/02/2018 17:10;0,79;7,9;7,9;7,9;10,2;10,4
21/02/2018 17:20;0,79;8,7;8,7;8,7;11,0;11,2
21/02/2018 17:30;0,79;9,5;9,5;9,5;11,8;12,0
21/02/2018 17:40;0,2;8,9;9,7;9,7;12,0;12,2
21/02/2018 17:50;0,2;6,1;9,9;9,9;12,2;12,4
21/02/2018 18:50;0,0;0,0;9,9;9,9;12,2;12,4
21/02/2018 19:50;0,0;0,0;9,9;9,9;12,0;12,4
21/02/2018 20:40;0,2;0,2;9,3;10,1;10,3;12,6
21/02/2018 20:50;0,0;0,2;6,3;10,1;10,3;12,6
21/02/2018 21:00;0,2;0,4;3,2;10,3;10,5;12,8
21/02/2018 21:50;0,0;0,2;0,4;10,3;10,3;12,8
21/02/2018 22:50;0,0;0,0;0,4;10,3;10,3;12,8
21/02/2018 23:50;0,0;0,0;0,4;10,3;10,3;12,8
22/02/2018 00:40;0,2;0,2;0,4;10,5;10,5;13,0
22/02/2018 00:50;0,39;0,6;0,8;10,8;10,8;13,4
22/02/2018 01:20;0,2;0,8;0,8;11,1;11,1;13,6
22/02/2018 01:50;0,0;0,2;0,8;11,1;11,1;13,6
22/02/2018 02:40;0,2;0,2;1,0;11,2;11,2;13,8
22/02/2018 02:50;0,2;0,4;1,2;11,4;11,4;14,0
22/02/2018 03:00;0,2;0,6;1,4;11,6;11,6;14,2
22/02/2018 03:10;0,2;0,8;1,6;11,8;11,8;14,4
22/02/2018 03:20;0,39;1,2;2,0;12,2;12,2;14,8
22/02/2018 03:30;1,37;2,6;3,4;13,6;13,6;16,2
22/02/2018 03:40;0,39;2,8;3,7;14,0;14,0;16,6
22/02/2018 03:50;0,0;2,6;3,7;14,0;14,0;16,6
22/02/2018 04:50;0,0;0,0;3,2;14,0;14,0;16,6
22/02/2018 05:50;0,0;0,0;3,0;14,0;14,0;16,6
22/02/2018 06:50;0,2;0,2;2,8;14,2;14,2;16,8
22/02/2018 07:50;0,0;0,0;0,2;14,2;14,2;16,8
22/02/2018 08:50;0,0;0,0;0,2;14,2;14,2;16,8
22/02/2018 09:50;0,0;0,0;0,2;14,2;14,2;16,8
22/02/2018 10:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 11:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 12:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 13:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 14:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 15:50;0,0;0,0;0,0;14,2;14,2;16,8
22/02/2018 16:50;0,0;0,0;0,0;10,5;14,2;16,8
22/02/2018 17:50;0,0;0,0;0,0;4,3;14,2;16,8
22/02/2018 18:50;0,0;0,0;0,0;4,3;14,2;16,8
22/02/2018 19:50;0,0;0,0;0,0;4,3;14,2;16,8
22/02/2018 20:50;0,0;0,0;0,0;4,1;14,2;16,8
22/02/2018 21:50;0,0;0,0;0,0;3,9;14,2;16,6
22/02/2018 22:50;0,0;0,0;0,0;3,9;14,2;16,6
22/02/2018 23:50;0,0;0,0;0,0;3,9;14,2;16,6
23/02/2018 00:50;0,0;0,0;0,0;3,4;14,2;16,6
23/02/2018 01:50;0,0;0,0;0,0;3,2;14,2;16,6
23/02/2018 02:50;0,0;0,0;0,0;2,8;14,2;16,6
23/02/2018 03:50;0,0;0,0;0,0;0,2;14,2;16,6
23/02/2018 04:50;0,0;0,0;0,0;0,2;14,2;16,6
23/02/2018 05:50;0,0;0,0;0,0;0,2;14,2;16,6
23/02/2018 06:50;0,0;0,0;0,0;0,0;14,2;16,6
23/02/2018 07:50;0,0;0,0;0,0;0,0;14,2;16,6
23/02/2018 08:00;0,2;0,2;0,2;0,2;14,4;16,8
23/02/2018 08:20;0,2;0,4;0,4;0,4;14,6;17,0
23/02/2018 08:50;0,0;0,4;0,4;0,4;14,6;17,0
23/02/2018 09:50;0,0;0,0;0,4;0,4;14,6;17,0
23/02/2018 10:50;0,0;0,0;0,4;0,4;14,6;17,0
23/02/2018 11:50;0,0;0,0;0,4;0,4;14,6;17,0
23/02/2018 12:50;0,0;0,0;0,0;0,4;14,6;17,0
23/02/2018 13:50;0,0;0,0;0,0;0,4;14,6;17,0
23/02/2018 14:50;0,39;0,4;0,4;0,8;15,0;17,4
23/02/2018 15:00;0,2;0,6;0,6;1,0;15,2;17,6
23/02/2018 15:10;0,2;0,8;0,8;1,2;15,4;17,8
23/02/2018 15:50;0,0;0,4;0,8;1,2;15,4;17,8
